Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
337,The standard way to write the rule goes like this:,'\n',0.512311,0.965,1,'\n',0.512311,' If',0.073100,' if',0.051407,' Suppose',0.034342,' (',0.021203,' The',0.017019,' A',0.014859,' Bay',0.011537,' the',0.011525,' You',0.010051
338,"he standard way to write the rule goes like this:
",'\n',0.999893,0.000,1,'\n',0.999893,'.',0.000028,' (',0.000014,"','",0.000013,'-',0.000005,':',0.000004,' and',0.000003,'\n\n',0.000003,'…',0.000003,'—',0.000002
339,"e standard way to write the rule goes like this:

",'P',0.040979,4.609,4,'If',0.068823,'(',0.063282,'Bay',0.055027,'P',0.040979,'where',0.036571,'The',0.035555,'A',0.031445,'$$',0.031294,'For',0.018837,'D',0.018527
340," standard way to write the rule goes like this:

P",'(',0.433983,1.204,1,'(',0.433983,' =',0.243057,'_',0.051395,' (',0.022910,'=',0.013996,'_{',0.011642,' <',0.011155,'<',0.010728,'-',0.005926,' is',0.005888
341,"standard way to write the rule goes like this:

P(",'fair',0.000222,12.136,not_in_top10,'p',0.112589,'x',0.082652,'1',0.076993,'k',0.064770,'n',0.044474,'a',0.038783,'head',0.038205,'P',0.030259,'0',0.027595,'A',0.019822
342,"dard way to write the rule goes like this:

P(fair",' |',0.001816,9.105,not_in_top10,"','",0.279235,')',0.160348,'_',0.078670,'=',0.042209,' =',0.042038,' coin',0.039146,'/',0.032946,'-',0.022503,'(',0.015223,' +',0.010374
343,"rd way to write the rule goes like this:

P(fair |",' heads',0.003184,8.295,not_in_top10,' biased',0.307022,' bias',0.142354,' 0',0.041678,' unbiased',0.027321,' fair',0.026609,' false',0.023093,' 1',0.020222,' head',0.014533,' bad',0.013577,' 50',0.010317
344," to write the rule goes like this:

P(fair | heads",')',0.300099,1.736,1,')',0.300099,' |',0.185881,'/',0.100016,'|',0.056096,"','",0.051329,'_',0.021317,' =',0.019492,')/',0.011422,' -',0.011082,' /',0.010072
345,"to write the rule goes like this:

P(fair | heads)",' =',0.815407,0.294,1,' =',0.815407,'\n',0.015580,' +',0.013183,' |',0.010199,' *',0.008640,' /',0.006871,' P',0.006461,' p',0.006291,' �',0.005616,' is',0.005564
346," write the rule goes like this:

P(fair | heads) =",' P',0.129965,2.944,1,' P',0.129965,' �',0.117615,' (',0.102019,' 0',0.053242,' p',0.047057,' 1',0.045270,' 2',0.016549,' \\',0.015155,' Bay',0.012276,' [',0.011031
347,"rite the rule goes like this:

P(fair | heads) = P",'(',0.754873,0.406,1,'(',0.754873,'_',0.070750,'^',0.009675,'_{',0.006632,'(\\',0.005786,'/',0.005630,' (',0.005465,'[',0.005281,'-',0.005172,'2',0.004777
348,"ite the rule goes like this:

P(fair | heads) = P(",'heads',0.087242,3.519,2,'head',0.089831,'heads',0.087242,'fair',0.056854,'biased',0.030561,'n',0.030217,'1',0.029808,'0',0.029027,'h',0.021702,'f',0.019900,'2',0.013925
349,"he rule goes like this:

P(fair | heads) = P(heads",' |',0.230856,2.115,1,' |',0.230856,')',0.194692,'/',0.104829,'|',0.068941,' +',0.043700,"','",0.037442,' -',0.036558,' /',0.026793,' *',0.013250,'-',0.011224
350," rule goes like this:

P(fair | heads) = P(heads |",' fair',0.014523,6.106,7,' tails',0.249234,' heads',0.051721,' 0',0.047600,' bias',0.036713,' 1',0.030721,' (',0.022231,' fair',0.014523,' p',0.012461,' 2',0.011979,' biased',0.011063
351," goes like this:

P(fair | heads) = P(heads | fair",')',0.566232,0.821,1,')',0.566232,' |',0.158860,' +',0.028610,' )',0.024191,'|',0.019184,"','",0.016159,').',0.015622,"'),'",0.010457,'))',0.009120,' -',0.009101
352,"goes like this:

P(fair | heads) = P(heads | fair)",' ·',0.000454,11.106,not_in_top10,'\n',0.377293,' +',0.109627,' /',0.087223,' *',0.058654,' =',0.037893,' P',0.029827,' |',0.023715,' where',0.022185,' -',0.016917,' p',0.015626
353,"es like this:

P(fair | heads) = P(heads | fair) ·",' P',0.328116,1.608,1,' P',0.328116,' (',0.132664,' p',0.052826,' �',0.050964,' 1',0.039988,' 2',0.017409,'\n',0.014655,' 0',0.012918,' [',0.009899,' A',0.009205
354," like this:

P(fair | heads) = P(heads | fair) · P",'(',0.969611,0.045,1,'(',0.969611,'_',0.004994,'(\\',0.003436,'((',0.001630,' (',0.001341,'[',0.001181,'2',0.000878,'_{',0.000789,'^',0.000737,'(-',0.000679
355,"like this:

P(fair | heads) = P(heads | fair) · P(",'fair',0.086179,3.537,2,'heads',0.161400,'fair',0.086179,'head',0.048603,'n',0.026417,'f',0.024197,'p',0.023499,'t',0.017511,'1',0.016139,'0',0.015383,'k',0.012216
356," this:

P(fair | heads) = P(heads | fair) · P(fair",')',0.085522,3.548,2,' |',0.637657,')',0.085522,'|',0.044266,' +',0.033578,' =',0.014954,' -',0.013495,'/',0.011499,"','",0.009248,' /',0.009068,' *',0.007617
357,"this:

P(fair | heads) = P(heads | fair) · P(fair)",' /',0.035473,4.817,6,'\n',0.298821,' ·',0.167878,' =',0.076073,' +',0.068264,' ×',0.054586,' /',0.035473,' *',0.027525,' |',0.023111,' (',0.015424,' where',0.011944
358,"is:

P(fair | heads) = P(heads | fair) · P(fair) /",' P',0.513092,0.963,1,' P',0.513092,' (',0.150325,' 2',0.060674,' 1',0.024409,' p',0.021345,'P',0.015070,' 0',0.010401,' �',0.008967,'(',0.006550,' 100',0.005232
359,":

P(fair | heads) = P(heads | fair) · P(fair) / P",'(',0.982048,0.026,1,'(',0.982048,'_',0.002178,' (',0.001712,'(\\',0.001704,'((',0.001390,'[',0.000780,'(-',0.000657,'/',0.000560,'2',0.000410,'{',0.000315
360,"

P(fair | heads) = P(heads | fair) · P(fair) / P(",'heads',0.409933,1.287,1,'heads',0.409933,'fair',0.188974,'head',0.085505,'f',0.017360,'tails',0.013673,'abs',0.007988,'h',0.007565,'n',0.006825,'t',0.006235,'b',0.004760
361,air | heads) = P(heads | fair) · P(fair) / P(heads,')',0.427909,1.225,1,')',0.427909,' |',0.195904,' +',0.044195,'|',0.037681,'/',0.030886,' /',0.024071,' -',0.023018,"','",0.012873,' ·',0.012776,' *',0.010920
362,ir | heads) = P(heads | fair) · P(fair) / P(heads),'\n',0.479782,1.060,1,'\n',0.479782,' =',0.084844,' +',0.044622,' ·',0.039969,' /',0.036967,' ×',0.030615,' where',0.023753,' *',0.017972,' .',0.017890,' (',0.015783
363,"r | heads) = P(heads | fair) · P(fair) / P(heads)
",'\n',0.999656,0.000,1,'\n',0.999656,'.',0.000095,' (',0.000056,"','",0.000034,'—',0.000023,' and',0.000012,':',0.000011,'-',0.000011,'…',0.000008,'/',0.000005
364," | heads) = P(heads | fair) · P(fair) / P(heads)

",'This',0.058167,4.104,3,'where',0.144136,'The',0.069315,'This',0.058167,'Now',0.046058,'So',0.040839,'If',0.039845,'You',0.038315,'P',0.028786,'In',0.025093,'(',0.022654
