Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
630,63150302861829745557067498385054945885869269956909,'27',0.007804,7.002,not_in_top10,'8',0.033978,'7',0.022957,'9',0.018736,'5',0.016771,'6',0.016724,'08',0.015630,'09',0.014181,'55',0.012430,'59',0.010297,'18',0.010095
631,15030286182974555706749838505494588586926995690927,'210',0.000601,10.699,not_in_top10,'01',0.014141,'27',0.012506,'17',0.012172,'48',0.012090,'25',0.012073,'88',0.011991,'29',0.011906,'24',0.011740,'59',0.011704,'55',0.011595
632,30286182974555706749838505494588586926995690927210,'79',0.011181,6.483,not_in_top10,'48',0.027985,'49',0.022500,'75',0.019552,'59',0.018520,'99',0.018070,'47',0.017644,'45',0.016786,'58',0.016633,'33',0.016458,'67',0.016350
633,28618297455570674983850549458858692699569092721079,'750',0.001206,9.696,not_in_top10,'55',0.012638,'08',0.012594,'12',0.011945,'48',0.011566,'09',0.011399,'17',0.010960,'01',0.010862,'14',0.010614,'18',0.010585,'58',0.010552
634,18297455570674983850549458858692699569092721079750,'930',0.000860,10.183,not_in_top10,'8',0.067637,'9',0.065040,'7',0.033005,'6',0.024073,'5',0.020785,'4',0.011275,'49',0.010213,'48',0.009934,'59',0.009435,'55',0.009073
635,97455570674983850549458858692699569092721079750930,'29',0.015123,6.047,not_in_top10,'48',0.028921,'99',0.020640,'49',0.020295,'45',0.020075,'27',0.018180,'47',0.018107,'55',0.017541,'59',0.017228,'67',0.015955,'39',0.015849
636,45557067498385054945885869269956909272107975093029,'55',0.012216,6.355,9,'17',0.013611,'09',0.013544,'08',0.013355,'01',0.012767,'14',0.012540,'25',0.012532,'12',0.012285,'18',0.012282,'55',0.012216,'60',0.012076
637,55706749838505494588586926995690927210797509302955,'32',0.001920,9.025,not_in_top10,'14',0.013865,'60',0.012620,'16',0.012104,'27',0.011948,'55',0.011773,'45',0.011739,'17',0.011283,'40',0.010805,'39',0.010755,'15',0.010622
638,70674983850549458858692699569092721079750930295532,'11',0.037326,4.744,10,'10',0.063767,'12',0.061454,'16',0.057518,'14',0.055926,'13',0.046138,'15',0.044638,'17',0.043092,'18',0.040411,'30',0.038971,'11',0.037326
639,67498385054945885869269956909272107975093029553211,'65',0.008813,6.826,not_in_top10,'01',0.019572,'75',0.016219,'12',0.015399,'10',0.015224,'39',0.014937,'67',0.014134,'50',0.014119,'88',0.013966,'38',0.013651,'55',0.013571
640,49838505494588586926995690927210797509302955321165,'344',0.000703,10.474,not_in_top10,'14',0.013501,'45',0.012483,'27',0.012451,'16',0.012237,'29',0.012030,'75',0.011717,'17',0.011537,'50',0.011519,'24',0.011314,'49',0.011211
641,38505494588586926995690927210797509302955321165344,'98',0.006960,7.167,not_in_top10,'9',0.020335,'8',0.014460,'75',0.011804,'29',0.011418,'27',0.011385,'99',0.010910,'24',0.010901,'7',0.010741,'25',0.010696,'14',0.010542
642,50549458858692699569092721079750930295532116534498,'720',0.000763,10.355,not_in_top10,'14',0.013269,'35',0.010890,'29',0.010639,'17',0.010274,'16',0.010237,'55',0.010221,'12',0.010096,'25',0.009976,'15',0.009815,'45',0.009744
643,49458858692699569092721079750930295532116534498720,'27',0.016349,5.935,10,'48',0.022427,'40',0.021866,'99',0.021223,'49',0.018600,'35',0.018119,'55',0.017101,'39',0.016550,'33',0.016544,'29',0.016465,'27',0.016349
644,45885869269956909272107975093029553211653449872027,'559',0.001030,9.924,not_in_top10,'17',0.012402,'89',0.012210,'01',0.012169,'88',0.011972,'55',0.011613,'48',0.011581,'14',0.011567,'24',0.011554,'25',0.011361,'27',0.011338
645,85869269956909272107975093029553211653449872027559,'60',0.007697,7.021,not_in_top10,'08',0.021063,'14',0.020677,'48',0.020393,'18',0.018751,'09',0.018609,'28',0.018569,'17',0.018225,'45',0.017750,'39',0.017203,'44',0.017166
646,86926995690927210797509302955321165344987202755960,'23',0.009383,6.736,not_in_top10,'89',0.015309,'39',0.015071,'75',0.015044,'48',0.014893,'49',0.014657,'99',0.013780,'64',0.013525,'45',0.013418,'27',0.013222,'60',0.013089
647,92699569092721079750930295532116534498720275596023,'64',0.010260,6.607,not_in_top10,'75',0.014988,'45',0.014253,'99',0.013668,'89',0.013458,'49',0.012407,'29',0.012217,'48',0.011958,'68',0.011941,'44',0.011889,'60',0.011478
648,69956909272107975093029553211653449872027559602364,'80',0.010306,6.600,not_in_top10,'14',0.015171,'16',0.014041,'60',0.013751,'75',0.013461,'99',0.013313,'29',0.012815,'45',0.012686,'17',0.012347,'15',0.011960,'25',0.011814
649,95690927210797509302955321165344987202755960236480,'66',0.007938,6.977,not_in_top10,'49',0.019502,'48',0.018843,'55',0.016868,'59',0.016779,'29',0.014642,'39',0.013920,'45',0.013551,'50',0.013386,'35',0.013351,'58',0.013295
650,69092721079750930295532116534498720275596023648066,'54',0.004252,7.878,not_in_top10,'89',0.014278,'12',0.012795,'14',0.012324,'29',0.011793,'75',0.011592,'33',0.011265,'15',0.011256,'25',0.011252,'99',0.011179,'36',0.011152
651,09272107975093029553211653449872027559602364806654,'99',0.018121,5.786,5,'75',0.021723,'25',0.020617,'64',0.020433,'27',0.018845,'99',0.018121,'15',0.018028,'14',0.017948,'40',0.017691,'36',0.017423,'17',0.017208
652,27210797509302955321165344987202755960236480665499,'119',0.001330,9.554,not_in_top10,'01',0.014218,'08',0.014108,'55',0.013527,'17',0.012994,'14',0.012859,'12',0.012640,'48',0.012619,'09',0.012213,'59',0.012178,'58',0.011866
653,10797509302955321165344987202755960236480665499119,'88',0.006829,7.194,not_in_top10,'8',0.047025,'9',0.041225,'7',0.026863,'5',0.019953,'6',0.018335,'08',0.013237,'09',0.012517,'4',0.010835,'49',0.010816,'55',0.010495
654,79750930295532116534498720275596023648066549911988,'18',0.009808,6.672,not_in_top10,'29',0.012622,'14',0.011808,'16',0.011535,'35',0.011441,'25',0.010981,'24',0.010744,'17',0.010602,'49',0.010402,'27',0.010378,'23',0.009871
655,75093029553211653449872027559602364806654991198818,'34',0.009482,6.721,not_in_top10,'58',0.013559,'25',0.012882,'14',0.012787,'55',0.012732,'59',0.012510,'48',0.012385,'24',0.012376,'75',0.012082,'01',0.011680,'35',0.011444
656,09302955321165344987202755960236480665499119881834,'79',0.009734,6.683,not_in_top10,'99',0.017572,'75',0.016780,'60',0.014394,'25',0.013067,'14',0.012123,'01',0.012041,'50',0.011690,'40',0.011441,'70',0.011431,'89',0.011293
657,30295532116534498720275596023648066549911988183479,'775',0.000955,10.032,not_in_top10,'08',0.013912,'09',0.013336,'01',0.013276,'12',0.012357,'55',0.011449,'17',0.011344,'14',0.011304,'29',0.010926,'48',0.010896,'16',0.010329
658,95532116534498720275596023648066549911988183479775,'35',0.008985,6.798,7,'8',0.047806,'9',0.038972,'7',0.028466,'6',0.021375,'5',0.014893,'4',0.010753,'35',0.008985,'3',0.008472,'36',0.008338,'27',0.008317
659,53211653449872027559602364806654991198818347977535,'66',0.007276,7.103,not_in_top10,'89',0.012945,'60',0.012591,'75',0.012241,'27',0.012108,'45',0.011575,'99',0.011458,'77',0.011275,'55',0.011258,'67',0.011016,'17',0.010765
660,21165344987202755960236480665499119881834797753566,'369',0.000941,10.053,not_in_top10,'12',0.013658,'01',0.013237,'89',0.011992,'29',0.011793,'00',0.011787,'14',0.011687,'36',0.011583,'75',0.011467,'15',0.011276,'60',0.010869
661,65344987202755960236480665499119881834797753566369,'80',0.005031,7.635,not_in_top10,'01',0.019554,'12',0.018769,'48',0.016190,'27',0.015893,'17',0.015750,'14',0.015649,'39',0.015424,'13',0.015307,'18',0.015046,'09',0.014717
662,34498720275596023648066549911988183479775356636980,'74',0.006956,7.167,not_in_top10,'48',0.018055,'49',0.017592,'55',0.016564,'59',0.016194,'58',0.014351,'99',0.013205,'95',0.013205,'25',0.013085,'79',0.013054,'29',0.013012
663,49872027559602364806654991198818347977535663698074,'26',0.020042,5.641,7,'64',0.026222,'15',0.023232,'17',0.022635,'01',0.022203,'16',0.020677,'24',0.020239,'26',0.020042,'25',0.019240,'22',0.018897,'14',0.018776
664,87202755960236480665499119881834797753566369807426,'54',0.005969,7.388,not_in_top10,'55',0.013426,'35',0.012020,'60',0.012015,'33',0.011768,'39',0.011412,'14',0.011295,'25',0.011193,'99',0.011125,'36',0.010943,'17',0.010812
665,20275596023648066549911988183479775356636980742654,'25',0.019305,5.695,8,'64',0.023681,'14',0.021800,'75',0.021089,'99',0.020931,'15',0.020285,'01',0.019840,'27',0.019392,'25',0.019305,'17',0.018793,'16',0.018563
666,27559602364806654991198818347977535663698074265425,'27',0.014123,6.146,2,'48',0.014388,'27',0.014123,'77',0.012987,'59',0.012847,'39',0.012733,'45',0.012608,'55',0.012495,'60',0.012245,'28',0.012074,'67',0.012014
667,55960236480665499119881834797753566369807426542527,'86',0.005158,7.599,not_in_top10,'01',0.014390,'17',0.012926,'12',0.012597,'27',0.012090,'29',0.011982,'48',0.011918,'14',0.011868,'18',0.011827,'24',0.011272,'55',0.011117
668,96023648066549911988183479775356636980742654252786,'255',0.000798,10.292,not_in_top10,'01',0.028707,'15',0.025241,'25',0.023894,'29',0.023235,'14',0.022028,'24',0.020705,'11',0.020500,'16',0.019824,'30',0.019688,'33',0.019193
669,23648066549911988183479775356636980742654252786255,'18',0.013789,6.180,not_in_top10,'39',0.027893,'38',0.025516,'33',0.023821,'45',0.023735,'64',0.022570,'27',0.022214,'34',0.020643,'35',0.020326,'99',0.020232,'28',0.019370
670,64806654991198818347977535663698074265425278625518,'184',0.000423,11.207,not_in_top10,'14',0.015028,'58',0.013652,'48',0.012803,'55',0.012082,'13',0.012006,'09',0.011800,'25',0.011599,'59',0.011455,'12',0.011420,'17',0.011244
671,06654991198818347977535663698074265425278625518184,'17',0.020617,5.600,7,'64',0.025146,'28',0.024032,'26',0.022540,'16',0.022463,'27',0.022416,'24',0.021839,'17',0.020617,'38',0.020560,'37',0.020089,'45',0.020073
672,65499119881834797753566369807426542527862551818417,'57',0.008166,6.936,not_in_top10,'14',0.013729,'01',0.013611,'09',0.012540,'89',0.012201,'88',0.012191,'48',0.012128,'12',0.011836,'17',0.011562,'08',0.011547,'75',0.011247
673,49911988183479775356636980742654252786255181841757,'467',0.001469,9.411,not_in_top10,'14',0.016949,'75',0.015916,'99',0.015350,'60',0.013576,'27',0.013558,'16',0.012587,'25',0.012552,'17',0.012453,'45',0.012404,'50',0.011909
674,11988183479775356636980742654252786255181841757467,'289',0.000522,10.904,not_in_top10,'9',0.035318,'8',0.034187,'7',0.024636,'6',0.013883,'4',0.011489,'5',0.011188,'3',0.010964,'75',0.009073,'27',0.008909,'29',0.008869
675,88183479775356636980742654252786255181841757467289,'09',0.014587,6.099,9,'48',0.017464,'08',0.017394,'18',0.015943,'01',0.015924,'14',0.015347,'27',0.014967,'13',0.014918,'28',0.014828,'09',0.014587,'17',0.014479
676,18347977535663698074265425278625518184175746728909,'77',0.006753,7.210,not_in_top10,'8',0.035137,'7',0.023714,'9',0.020702,'6',0.016856,'5',0.016774,'08',0.015649,'09',0.013729,'55',0.011675,'59',0.009703,'25',0.009366
677,34797753566369807426542527862551818417574672890977,'77',0.009643,6.696,not_in_top10,'99',0.013393,'75',0.012574,'29',0.011598,'14',0.011501,'35',0.010946,'23',0.010876,'17',0.010801,'25',0.010783,'27',0.009938,'64',0.009836
678,79775356636980742654252786255181841757467289097777,'279',0.001062,9.879,not_in_top10,'99',0.012594,'75',0.012537,'29',0.011750,'14',0.011083,'25',0.010900,'23',0.010584,'17',0.010397,'35',0.010323,'27',0.010229,'12',0.010095
679,75356636980742654252786255181841757467289097777279,'38',0.012064,6.373,not_in_top10,'08',0.025524,'07',0.020176,'48',0.019714,'09',0.019204,'05',0.016435,'18',0.016182,'17',0.015772,'04',0.015729,'12',0.015670,'06',0.015057
680,35663698074265425278625518184175746728909777727938,'000',0.000636,10.619,not_in_top10,'25',0.012490,'98',0.012374,'99',0.012124,'60',0.011856,'75',0.011682,'40',0.011445,'35',0.010784,'39',0.010690,'37',0.010667,'89',0.010546
681,63698074265425278625518184175746728909777727938000,'8',0.072635,3.783,1,'8',0.072635,'9',0.061896,'7',0.031409,'5',0.026124,'6',0.025601,'4',0.014608,'64',0.011765,'33',0.011030,'3',0.010800,'27',0.010311
682,36980742654252786255181841757467289097777279380008,'164',0.001050,9.895,not_in_top10,'48',0.018827,'39',0.017858,'49',0.017307,'47',0.016978,'59',0.015496,'17',0.014848,'27',0.014777,'35',0.014504,'16',0.014492,'14',0.014460
683,80742654252786255181841757467289097777279380008164,'70',0.012226,6.354,not_in_top10,'64',0.024774,'27',0.022493,'17',0.022377,'24',0.022065,'33',0.021850,'28',0.021329,'23',0.020662,'26',0.020328,'18',0.019670,'15',0.019460
684,74265425278625518184175746728909777727938000816470,'600',0.001635,9.257,not_in_top10,'59',0.015604,'29',0.015408,'48',0.015338,'27',0.015004,'55',0.014692,'49',0.014671,'64',0.014494,'75',0.013946,'35',0.013779,'99',0.013702
685,65425278625518184175746728909777727938000816470600,'16',0.005860,7.415,not_in_top10,'9',0.042139,'8',0.041108,'6',0.020393,'7',0.020007,'5',0.018097,'4',0.011558,'3',0.011341,'24',0.010642,'25',0.010096,'27',0.010031
686,42527862551818417574672890977772793800081647060016,'145',0.000529,10.885,not_in_top10,'01',0.016360,'55',0.013087,'25',0.012883,'12',0.012541,'14',0.012358,'16',0.011738,'29',0.010769,'58',0.010757,'89',0.010667,'13',0.010647
687,27862551818417574672890977772793800081647060016145,'249',0.001979,8.981,not_in_top10,'45',0.024433,'27',0.023523,'38',0.022680,'39',0.022565,'26',0.022429,'28',0.021719,'37',0.021498,'64',0.021375,'99',0.021144,'23',0.020702
688,62551818417574672890977772793800081647060016145249,'192',0.000218,12.164,not_in_top10,'08',0.025135,'09',0.021509,'07',0.019992,'01',0.016486,'12',0.016478,'14',0.016408,'05',0.016064,'18',0.015869,'17',0.015536,'06',0.014851
689,51818417574672890977772793800081647060016145249192,'17',0.040939,4.610,5,'13',0.050868,'14',0.044076,'16',0.043554,'18',0.042146,'17',0.040939,'15',0.036360,'11',0.031626,'19',0.029341,'10',0.028950,'25',0.028428
690,81841757467289097777279380008164706001614524919217,'32',0.001863,9.068,not_in_top10,'14',0.014119,'01',0.014070,'09',0.012708,'17',0.012133,'48',0.012024,'12',0.011925,'08',0.011774,'89',0.011673,'88',0.011662,'75',0.011114
691,84175746728909777727938000816470600161452491921732,'17',0.048870,4.355,5,'10',0.059003,'14',0.057682,'12',0.056274,'16',0.055449,'17',0.048870,'13',0.047227,'15',0.044773,'18',0.041144,'11',0.036176,'25',0.031738
692,17574672890977772793800081647060016145249192173217,'214',0.000494,10.984,not_in_top10,'01',0.016473,'14',0.014919,'17',0.012396,'12',0.012285,'48',0.011718,'16',0.011674,'18',0.011673,'09',0.011653,'08',0.011579,'75',0.011338
693,74672890977772793800081647060016145249192173217214,'77',0.009899,6.659,not_in_top10,'01',0.014086,'9',0.012765,'14',0.012555,'17',0.012423,'33',0.012279,'29',0.011907,'75',0.011722,'18',0.011390,'15',0.011374,'8',0.011096
694,67289097777279380008164706001614524919217321721477,'235',0.000846,10.206,not_in_top10,'35',0.011514,'17',0.011492,'75',0.011413,'23',0.011097,'15',0.011083,'14',0.011022,'29',0.011012,'77',0.010906,'99',0.010613,'25',0.010608
695,89097777279380008164706001614524919217321721477235,'014',0.000414,11.239,not_in_top10,'39',0.027248,'45',0.025137,'75',0.024862,'27',0.024440,'64',0.023191,'99',0.021746,'38',0.021328,'29',0.021072,'67',0.020831,'28',0.020426
696,97777279380008164706001614524919217321721477235014,'144',0.000745,10.391,not_in_top10,'23',0.027828,'26',0.024626,'24',0.024447,'39',0.024034,'37',0.024026,'38',0.023929,'17',0.022919,'33',0.022137,'27',0.021849,'64',0.020976
697,77279380008164706001614524919217321721477235014144,'197',0.000764,10.355,not_in_top10,'16',0.024106,'28',0.024058,'26',0.023894,'17',0.023296,'27',0.022527,'25',0.022143,'13',0.021981,'15',0.021929,'99',0.021735,'24',0.021723
698,79380008164706001614524919217321721477235014144197,'35',0.022647,5.465,2,'26',0.024059,'35',0.022647,'45',0.022345,'27',0.021711,'23',0.020853,'24',0.020804,'16',0.020727,'64',0.020650,'39',0.019969,'37',0.018465
699,38000816470600161452491921732172147723501414419735,'685',0.000728,10.423,not_in_top10,'89',0.014199,'75',0.013182,'77',0.012350,'98',0.012279,'99',0.012172,'60',0.011783,'27',0.011720,'67',0.011678,'64',0.011005,'39',0.010984
700,00816470600161452491921732172147723501414419735685,'48',0.009201,6.764,not_in_top10,'27',0.026357,'26',0.023046,'45',0.022516,'28',0.022461,'29',0.021298,'39',0.020952,'17',0.019674,'23',0.018937,'16',0.018072,'35',0.017935
701,81647060016145249192173217214772350141441973568548,'16',0.012539,6.317,2,'60',0.013959,'16',0.012539,'14',0.012372,'12',0.012020,'80',0.011444,'29',0.011266,'45',0.011115,'18',0.011070,'27',0.011067,'50',0.010970
702,64706001614524919217321721477235014144197356854816,'136',0.000424,11.205,not_in_top10,'01',0.018561,'55',0.013155,'12',0.013080,'25',0.012627,'16',0.012030,'14',0.011995,'29',0.011548,'10',0.011065,'17',0.010734,'24',0.010629
703,06001614524919217321721477235014144197356854816136,'11',0.018095,5.788,not_in_top10,'99',0.032248,'25',0.029667,'29',0.026296,'24',0.025560,'37',0.025085,'75',0.024957,'22',0.024823,'33',0.023783,'36',0.021979,'38',0.021833
704,00161452491921732172147723501414419735685481613611,'57',0.006543,7.256,not_in_top10,'88',0.017007,'75',0.016329,'55',0.015535,'01',0.014855,'77',0.014490,'10',0.013951,'12',0.013910,'67',0.013724,'34',0.013554,'38',0.013392
705,16145249192173217214772350141441973568548161361157,'35',0.010926,6.516,not_in_top10,'75',0.016182,'14',0.015582,'27',0.015499,'99',0.013805,'25',0.012990,'60',0.012478,'16',0.012466,'44',0.012287,'45',0.011680,'64',0.011673
706,14524919217321721477235014144197356854816136115735,'25',0.011198,6.481,8,'75',0.014365,'27',0.013188,'39',0.012613,'29',0.011822,'89',0.011435,'99',0.011403,'67',0.011287,'25',0.011198,'60',0.011190,'36',0.011128
707,52491921732172147723501414419735685481613611573525,'52',0.001938,9.011,not_in_top10,'39',0.014409,'59',0.013100,'55',0.012881,'77',0.012786,'48',0.012770,'27',0.012398,'47',0.011984,'75',0.011899,'35',0.011792,'38',0.011577
708,49192173217214772350141441973568548161361157352552,'13',0.040177,4.638,6,'10',0.054550,'14',0.051448,'12',0.047882,'50',0.045349,'16',0.040269,'13',0.040177,'60',0.039946,'11',0.039073,'80',0.035553,'15',0.035438
709,19217321721477235014144197356854816136115735255213,'34',0.008855,6.819,not_in_top10,'75',0.014439,'99',0.013148,'16',0.012926,'17',0.012785,'14',0.012707,'25',0.012632,'44',0.012622,'23',0.012451,'49',0.012088,'15',0.011973
710,21732172147723501414419735685481613611573525521334,'75',0.017038,5.875,1,'75',0.017038,'99',0.014084,'25',0.013977,'27',0.012674,'29',0.012334,'39',0.012306,'60',0.012268,'01',0.012103,'14',0.011925,'12',0.011746
711,73217214772350141441973568548161361157352552133475,'74',0.005243,7.575,not_in_top10,'27',0.012473,'14',0.012350,'39',0.011983,'48',0.011447,'75',0.011343,'69',0.011247,'49',0.011101,'67',0.011095,'24',0.010980,'45',0.010951
712,21721477235014144197356854816136115735255213347574,'18',0.016847,5.891,not_in_top10,'64',0.028071,'75',0.022479,'24',0.021825,'15',0.021675,'17',0.020497,'25',0.020351,'16',0.020105,'01',0.019207,'26',0.018915,'22',0.018821
713,72147723501414419735685481613611573525521334757418,'49',0.011418,6.453,10,'48',0.013783,'58',0.013736,'14',0.013319,'55',0.012214,'24',0.012110,'59',0.011877,'25',0.011700,'27',0.011663,'16',0.011518,'49',0.011418
714,14772350141441973568548161361157352552133475741849,'468',0.000457,11.097,not_in_top10,'01',0.014920,'48',0.013509,'12',0.013223,'08',0.013059,'14',0.012376,'17',0.012318,'18',0.012077,'60',0.011934,'09',0.011799,'27',0.011674
715,72350141441973568548161361157352552133475741849468,'4',0.007823,6.998,not_in_top10,'9',0.022674,'8',0.018260,'7',0.016008,'27',0.009574,'75',0.009405,'6',0.009138,'24',0.008957,'5',0.008922,'25',0.008789,'36',0.008674
716,23501414419735685481613611573525521334757418494684,'385',0.002964,8.398,not_in_top10,'159',0.013305,'100',0.011146,'235',0.008831,'239',0.008505,'179',0.008099,'39',0.007876,'249',0.007840,'118',0.007623,'169',0.007588,'229',0.007455
717,01414419735685481613611573525521334757418494684385,'233',0.000601,10.700,not_in_top10,'27',0.021070,'39',0.019548,'16',0.019010,'26',0.018906,'64',0.018373,'23',0.017704,'14',0.017372,'24',0.017092,'28',0.016773,'35',0.016471
718,14419735685481613611573525521334757418494684385233,'239',0.002590,8.593,not_in_top10,'24',0.034244,'14',0.033577,'17',0.030937,'18',0.030671,'13',0.029672,'16',0.026760,'29',0.025287,'25',0.025263,'19',0.025199,'15',0.025028
719,19735685481613611573525521334757418494684385233239,'07',0.012095,6.369,not_in_top10,'48',0.017283,'45',0.015290,'17',0.015128,'55',0.014430,'18',0.014271,'28',0.013854,'08',0.013603,'14',0.013522,'39',0.013364,'09',0.013329
720,73568548161361157352552133475741849468438523323907,'394',0.000336,11.540,not_in_top10,'9',0.038479,'8',0.036843,'7',0.019114,'6',0.013198,'25',0.010104,'12',0.009769,'16',0.009721,'5',0.009697,'15',0.009688,'17',0.009578
721,68548161361157352552133475741849468438523323907394,'14',0.013083,6.256,not_in_top10,'27',0.020346,'34',0.019666,'64',0.019113,'17',0.018992,'26',0.018370,'24',0.018184,'28',0.017915,'38',0.017027,'33',0.016490,'23',0.016000
722,54816136115735255213347574184946843852332390739414,'333',0.000326,11.585,not_in_top10,'01',0.015615,'17',0.013020,'09',0.012334,'12',0.012311,'59',0.012306,'25',0.012297,'55',0.012152,'08',0.012096,'14',0.011942,'75',0.011777
723,16136115735255213347574184946843852332390739414333,'45',0.014694,6.089,not_in_top10,'19',0.028012,'17',0.026811,'14',0.025485,'24',0.025245,'16',0.025130,'15',0.023838,'18',0.023077,'25',0.021893,'11',0.021105,'29',0.021070
724,13611573525521334757418494684385233239073941433345,'47',0.011322,6.465,7,'67',0.013747,'27',0.011945,'75',0.011835,'16',0.011764,'77',0.011674,'39',0.011449,'47',0.011322,'45',0.011201,'48',0.011095,'17',0.011084
725,61157352552133475741849468438523323907394143334547,'76',0.004270,7.872,not_in_top10,'75',0.013037,'99',0.012893,'17',0.012275,'40',0.011949,'16',0.011907,'27',0.011883,'25',0.011723,'29',0.011669,'12',0.011367,'45',0.011142
726,15735255213347574184946843852332390739414333454776,'24',0.018314,5.771,7,'25',0.022867,'29',0.021441,'15',0.021345,'11',0.019908,'14',0.019585,'01',0.018966,'24',0.018314,'30',0.017648,'99',0.017199,'10',0.016292
727,73525521334757418494684385233239073941433345477624,'16',0.010724,6.543,not_in_top10,'55',0.013419,'01',0.012688,'14',0.012352,'59',0.011890,'29',0.011377,'45',0.011311,'58',0.011185,'24',0.011151,'18',0.011051,'39',0.011006
728,52552133475741849468438523323907394143334547762416,'86',0.005063,7.626,not_in_top10,'01',0.015593,'55',0.013863,'25',0.012687,'14',0.012327,'12',0.012171,'16',0.011787,'58',0.011342,'39',0.011079,'38',0.010947,'13',0.010895
729,55213347574184946843852332390739414333454776241686,'25',0.023803,5.393,1,'25',0.023803,'29',0.023801,'15',0.021741,'01',0.021002,'36',0.020723,'30',0.020375,'24',0.020219,'33',0.019313,'35',0.018617,'60',0.018570
730,21334757418494684385233239073941433345477624168625,'18',0.008555,6.869,not_in_top10,'48',0.014427,'77',0.014084,'59',0.013236,'60',0.013041,'47',0.013023,'55',0.012918,'39',0.012833,'58',0.012482,'27',0.012343,'34',0.011974
731,33475741849468438523323907394143334547762416862518,'98',0.007463,7.066,not_in_top10,'58',0.014033,'14',0.013015,'48',0.012776,'55',0.012100,'59',0.012052,'75',0.011401,'25',0.011337,'49',0.011239,'77',0.011237,'67',0.010998
732,47574184946843852332390739414333454776241686251898,'35',0.010229,6.611,3,'14',0.013234,'55',0.010355,'35',0.010229,'29',0.009996,'60',0.009886,'25',0.009871,'45',0.009847,'16',0.009780,'24',0.009766,'12',0.009727
733,57418494684385233239073941433345477624168625189835,'69',0.009582,6.706,not_in_top10,'60',0.012982,'75',0.012571,'99',0.012233,'89',0.011890,'77',0.011797,'27',0.011773,'39',0.011227,'35',0.011147,'98',0.011071,'67',0.010897
734,41849468438523323907394143334547762416862518983569,'48',0.008890,6.814,not_in_top10,'09',0.015804,'08',0.013837,'01',0.012894,'12',0.012218,'07',0.011402,'55',0.011363,'17',0.011099,'05',0.011029,'58',0.010709,'18',0.010470
735,84946843852332390739414333454776241686251898356948,'556',0.000513,10.928,not_in_top10,'60',0.014502,'14',0.012388,'16',0.012019,'45',0.011920,'12',0.011884,'29',0.011666,'80',0.011536,'50',0.011254,'27',0.011204,'25',0.011047
736,46843852332390739414333454776241686251898356948556,'20',0.006774,7.206,not_in_top10,'16',0.026175,'36',0.025172,'15',0.024515,'33',0.023685,'14',0.022394,'17',0.021688,'24',0.021058,'39',0.021036,'11',0.020965,'38',0.020936
737,84385233239073941433345477624168625189835694855620,'99',0.015657,5.997,3,'48',0.021909,'49',0.017502,'99',0.015657,'55',0.015545,'39',0.015526,'27',0.015146,'35',0.014374,'40',0.014322,'29',0.014279,'47',0.014115
738,38523323907394143334547762416862518983569485562099,'219',0.000402,11.279,not_in_top10,'08',0.015536,'55',0.015156,'01',0.014228,'48',0.013659,'09',0.013094,'17',0.012933,'58',0.012761,'14',0.012556,'12',0.012119,'59',0.011926
739,23323907394143334547762416862518983569485562099219,'222',0.000125,12.967,not_in_top10,'09',0.028926,'08',0.026344,'07',0.021997,'05',0.021595,'06',0.016718,'58',0.015488,'55',0.014582,'17',0.013994,'59',0.013936,'18',0.013905
740,23907394143334547762416862518983569485562099219222,'184',0.004153,7.912,not_in_top10,'19',0.051076,'18',0.049810,'17',0.043386,'12',0.037715,'15',0.036148,'16',0.034804,'14',0.034021,'13',0.033954,'11',0.032228,'10',0.027001
741,07394143334547762416862518983569485562099219222184,'27',0.022640,5.465,4,'16',0.024979,'28',0.023779,'64',0.022992,'27',0.022640,'24',0.022265,'26',0.022044,'38',0.021299,'17',0.021078,'22',0.020560,'15',0.019569
742,39414333454776241686251898356948556209921922218427,'25',0.010769,6.537,not_in_top10,'17',0.013004,'14',0.012180,'12',0.012160,'88',0.011646,'48',0.011501,'89',0.011318,'18',0.011153,'10',0.011125,'16',0.011031,'55',0.010988
743,41433345477624168625189835694855620992192221842725,'50',0.008622,6.858,not_in_top10,'39',0.013732,'48',0.013343,'99',0.013101,'98',0.012928,'59',0.012927,'77',0.012867,'27',0.012838,'60',0.012811,'55',0.012667,'35',0.012474
744,43334547762416862518983569485562099219222184272550,'254',0.000434,11.170,not_in_top10,'48',0.016059,'59',0.014911,'27',0.014832,'77',0.014614,'45',0.014602,'39',0.014593,'75',0.014160,'47',0.014079,'89',0.014006,'55',0.013830
745,34547762416862518983569485562099219222184272550254,'25',0.017995,5.796,not_in_top10,'64',0.025617,'39',0.023783,'33',0.022636,'27',0.022262,'38',0.021194,'13',0.020453,'17',0.020228,'28',0.020032,'26',0.019780,'14',0.019549
746,54776241686251898356948556209921922218427255025425,'68',0.009845,6.666,not_in_top10,'27',0.013827,'39',0.013809,'48',0.013646,'77',0.013318,'59',0.012948,'47',0.012934,'60',0.012803,'55',0.012224,'45',0.011944,'67',0.011902
